time;PV3;PV7;WP4;WP7;BM1;BM2;BM3;Hydro2;lv_rural1;lv_rural2;lv_rural3;lv_semiurb4
02.01.2016 01:15;0;0;0.305829;0.385197;0.648994;0.720781;0.663774;0.591777;0;0;0;0
02.01.2016 01:30;0;0;0.305984;0.388632;0.650607;0.721866;0.662886;0.599119;0;0;0;0
02.01.2016 01:45;0;0;0.306139;0.392067;0.652221;0.722951;0.661998;0.597651;0;0;0;0
02.01.2016 02:00;0;0;0.306293;0.395501;0.653834;0.724035;0.66111;0.596182;0;0;0;0
02.01.2016 02:15;0;0;0.30299;0.387423;0.655258;0.719504;0.659662;0.594714;0;0;0;0
02.01.2016 02:30;0;0;0.299687;0.379345;0.656682;0.714973;0.658214;0.596916;0;0;0;0
02.01.2016 02:45;0;0;0.296384;0.371267;0.658106;0.710442;0.656767;0.596182;0;0;0;0
02.01.2016 03:00;0;0;0.293081;0.363189;0.65953;0.705911;0.655319;0.601322;0;0;0;0
02.01.2016 03:15;0;0;0.299754;0.336972;0.662322;0.700045;0.657018;0.592511;0;0;0;0
02.01.2016 03:30;0;0;0.306427;0.310754;0.665114;0.694179;0.658716;0.593245;0;0;0;0
02.01.2016 03:45;0;0;0.3131;0.284537;0.667906;0.688313;0.660415;0.58884;0;0;0;0
02.01.2016 04:00;0;0;0.319774;0.25832;0.670698;0.682447;0.662114;0.591043;0;0;0;0
02.01.2016 04:15;0;0;0.335606;0.259343;0.668348;0.674919;0.663628;0.361233;0;0;0;0
02.01.2016 04:30;0;0;0.351438;0.260366;0.665998;0.667391;0.665143;0.394273;0;0;0;0
02.01.2016 04:45;0;0;0.367271;0.26139;0.663648;0.659863;0.666657;0.414097;0;0;0;0
02.01.2016 05:00;0;0;0.383103;0.262413;0.661298;0.652335;0.668172;0.490455;0;0;0;0
02.01.2016 05:15;0;0;0.368186;0.27811;0.655084;0.644949;0.661073;0.335536;0;0;0;0
02.01.2016 05:30;0;0;0.35327;0.293807;0.648869;0.637562;0.653974;0.228341;0;0;0;0
02.01.2016 05:45;0;0;0.338353;0.309504;0.642654;0.630176;0.646876;0.230543;0;0;0;0
02.01.2016 06:00;0;0;0.323436;0.325201;0.636439;0.62279;0.639777;0.222467;0;0;0;0
02.01.2016 06:15;0;0;0.306509;0.317886;0.631954;0.61819;0.637677;0.230543;0;0;0;0
02.01.2016 06:30;0;0;0.289581;0.310571;0.627469;0.61359;0.635578;0.236417;0;0;0;0
02.01.2016 06:45;0;0;0.272654;0.303256;0.622984;0.60899;0.633478;0.368576;0;0;0;0
02.01.2016 07:00;0;0;0.255726;0.295941;0.6185;0.60439;0.631379;0.367107;0;0;0;0
02.01.2016 07:15;0;0;0.25047;0.288026;0.624958;0.607274;0.634163;0.370778;0;0;0;0
02.01.2016 07:30;0;0;0.245213;0.280112;0.631416;0.610157;0.636948;0.359031;0;0;0;0
02.01.2016 07:45;0;0;0.239956;0.272198;0.637874;0.613041;0.639732;0.262849;0;0;0;0
02.01.2016 08:00;0;0;0.234699;0.264283;0.644332;0.615924;0.642517;0.234949;0;0;0;0
02.01.2016 08:15;0;0;0.239473;0.271238;0.646625;0.618589;0.646653;0.258443;0.011195;0;0;0.020433
02.01.2016 08:30;0;0;0.244247;0.278193;0.648917;0.621253;0.65079;0.319383;0.02239;0;0;0.040867
02.01.2016 08:45;0;0;0.249022;0.285148;0.65121;0.623917;0.654926;0.299559;0.033585;0;0;0.0613
02.01.2016 09:00;0;0;0.253796;0.292103;0.653503;0.626582;0.659063;0.24743;0.04478;0;0;0.081734
02.01.2016 09:15;0;0;0.264076;0.297951;0.653926;0.628889;0.660143;0.256975;0.049349;0;0;0.078554
02.01.2016 09:30;0;0;0.274357;0.303799;0.65435;0.631197;0.661223;0.240088;0.053919;0;0;0.075374
02.01.2016 09:45;0;0;0.284637;0.309647;0.654774;0.633505;0.662302;0.234949;0.058488;0;0;0.072193
02.01.2016 10:00;0;0;0.294918;0.315495;0.655197;0.635813;0.663382;0.24743;0.063057;0;0;0.069013
02.01.2016 10:15;0;0;0.289551;0.303836;0.660763;0.635146;0.65894;0.226872;0.062849;0;0;0.067932
02.01.2016 10:30;0;0;0.284184;0.292177;0.666329;0.63448;0.654498;0.228341;0.06264;0;0;0.06685
02.01.2016 10:45;0;0;0.278818;0.280519;0.671895;0.633814;0.650055;0.225404;0.062431;0;0;0.065769
02.01.2016 11:00;0;0;0.273451;0.26886;0.677461;0.633147;0.645613;0.181351;0.062222;0;0;0.064688
02.01.2016 11:15;0.0151786;0;0.261134;0.2588;0.674687;0.635721;0.643558;0.218796;0.070861;0.005766;0.008962;0.07317
02.01.2016 11:30;0.0303571;0;0.248816;0.24874;0.671912;0.638296;0.641502;0.573421;0.079499;0.011533;0.017924;0.081653
02.01.2016 11:45;0.0455357;0;0.236499;0.238681;0.669138;0.64087;0.639447;0.390602;0.088138;0.017299;0.026885;0.090136
02.01.2016 12:00;0.0607143;0;0.224182;0.228621;0.666363;0.643444;0.637392;0.316446;0.096776;0.023066;0.035847;0.098619
02.01.2016 12:15;0.0455357;0;0.218723;0.217453;0.671609;0.645681;0.644606;0.372981;0.095552;0.017299;0.026885;0.096514
02.01.2016 12:30;0.0303571;0;0.213265;0.206286;0.676854;0.647918;0.651819;0.365639;0.094328;0.011533;0.017924;0.094409
02.01.2016 12:45;0.0151786;0;0.207806;0.195119;0.682099;0.650154;0.659033;0.360499;0.093104;0.005766;0.008962;0.092304
02.01.2016 13:00;0;0;0.202348;0.183951;0.687344;0.652391;0.666247;0.367841;0.09188;0;0;0.090199
02.01.2016 13:15;0;0;0.184788;0.167281;0.690594;0.651187;0.669411;0.408223;0.093374;0;0;0.089824
02.01.2016 13:30;0;0;0.167229;0.150612;0.693844;0.649983;0.672575;0.457416;0.094867;0;0;0.089449
02.01.2016 13:45;0;0;0.149669;0.133942;0.697093;0.648778;0.675739;0.45815;0.09636;0;0;0.089074
02.01.2016 14:00;0;0;0.13211;0.117272;0.700343;0.647574;0.678903;0.278267;0.097854;0;0;0.088699
02.01.2016 14:15;0;0;0.116731;0.101222;0.70618;0.652139;0.676128;0.287812;0.07339;0;0;0.066524
02.01.2016 14:30;0;0;0.101352;0.0851724;0.712017;0.656703;0.673352;0.36417;0.048927;0;0;0.044349
02.01.2016 14:45;0;0;0.0859733;0.0691227;0.717854;0.661268;0.670576;0.361233;0.024463;0;0;0.022175
02.01.2016 15:00;0;0;0.0705945;0.0530729;0.723691;0.665832;0.6678;0.338473;0;0;0;0
02.01.2016 15:15;0;0;0.0676799;0.0493154;0.721003;0.66589;0.667034;0.33627;0;0;0;0
02.01.2016 15:30;0;0;0.0647653;0.0455579;0.718315;0.665948;0.666269;0.287812;0;0;0;0
02.01.2016 15:45;0;0;0.0618507;0.0418004;0.715627;0.666005;0.665504;0.235683;0;0;0;0
02.01.2016 16:00;0;0;0.0589361;0.0380429;0.712939;0.666063;0.664739;0.236417;0;0;0;0
02.01.2016 16:15;0;0;0.0589721;0.0469147;0.713922;0.666219;0.669214;0.245228;0;0;0;0
02.01.2016 16:30;0;0;0.0590082;0.0557866;0.714905;0.666374;0.67369;0.251836;0;0;0;0
02.01.2016 16:45;0;0;0.0590443;0.0646584;0.715888;0.666529;0.678165;0.240088;0;0;0;0
02.01.2016 17:00;0;0;0.0590804;0.0735302;0.716871;0.666685;0.68264;0.23862;0;0;0;0
02.01.2016 17:15;0;0;0.0552766;0.0714803;0.718048;0.666131;0.687649;0.232746;0;0;0;0
02.01.2016 17:30;0;0;0.0514728;0.0694304;0.719225;0.665577;0.692659;0.301762;0;0;0;0
02.01.2016 17:45;0;0;0.047669;0.0673805;0.720401;0.665024;0.697668;0.333333;0;0;0;0
02.01.2016 18:00;0;0;0.0438652;0.0653306;0.721578;0.66447;0.702678;0.242291;0;0;0;0
02.01.2016 18:15;0;0;0.0440338;0.07659;0.723611;0.6641;0.705754;0.245962;0;0;0;0
02.01.2016 18:30;0;0;0.0442024;0.0878494;0.725644;0.663729;0.708831;0.236417;0;0;0;0
02.01.2016 18:45;0;0;0.044371;0.0991087;0.727677;0.663359;0.711908;0.232012;0;0;0;0
02.01.2016 19:00;0;0;0.0445397;0.110368;0.72971;0.662989;0.714984;0.222467;0;0;0;0
02.01.2016 19:15;0;0;0.0470229;0.104115;0.72207;0.657894;0.710955;0.245228;0;0;0;0
02.01.2016 19:30;0;0;0.0495061;0.0978617;0.714431;0.652799;0.706926;0.243025;0;0;0;0
02.01.2016 19:45;0;0;0.0519893;0.0916085;0.706791;0.647704;0.702897;0.217327;0;0;0;0
02.01.2016 20:00;0;0;0.0544725;0.0853552;0.699151;0.642609;0.698868;0.180617;0;0;0;0
02.01.2016 20:15;0;0;0.0542996;0.0789484;0.698501;0.640641;0.696463;0.185756;0;0;0;0
02.01.2016 20:30;0;0;0.0541267;0.0725415;0.697851;0.638672;0.694058;0.182819;0;0;0;0
02.01.2016 20:45;0;0;0.0539539;0.0661346;0.6972;0.636703;0.691653;0.183554;0;0;0;0
02.01.2016 21:00;0;0;0.053781;0.0597277;0.69655;0.634734;0.689247;0.198238;0;0;0;0
02.01.2016 21:15;0;0;0.0564039;0.0528347;0.698355;0.636604;0.692591;0.317181;0;0;0;0
02.01.2016 21:30;0;0;0.0590268;0.0459417;0.700159;0.638474;0.695935;0.321586;0;0;0;0
02.01.2016 21:45;0;0;0.0616498;0.0390487;0.701964;0.640344;0.699279;0.328928;0;0;0;0
02.01.2016 22:00;0;0;0.0642727;0.0321558;0.703768;0.642213;0.702623;0.489721;0;0;0;0
02.01.2016 22:15;0;0;0.0640133;0.0317269;0.706004;0.645492;0.704784;0.495595;0;0;0;0
02.01.2016 22:30;0;0;0.0637539;0.031298;0.70824;0.64877;0.706946;0.436858;0;0;0;0
02.01.2016 22:45;0;0;0.0634945;0.0308692;0.710476;0.652048;0.709107;0.361233;0;0;0;0
02.01.2016 23:00;0;0;0.0632351;0.0304403;0.712713;0.655326;0.711268;0.370044;0;0;0;0
02.01.2016 23:15;0;0;0.0611242;0.0341603;0.720747;0.656064;0.718206;0.377386;0;0;0;0
02.01.2016 23:30;0;0;0.0590132;0.0378802;0.728781;0.656802;0.725145;0.36417;0;0;0;0
02.01.2016 23:45;0;0;0.0569023;0.0416002;0.736816;0.65754;0.732083;0.368576;0;0;0;0
03.01.2016 00:00;0;0;0.0547913;0.0453202;0.74485;0.658279;0.739022;0.372247;0;0;0;0
03.01.2016 00:15;0;0;0.062219;0.0437571;0.747086;0.663039;0.743579;0.367841;0;0;0;0
03.01.2016 00:30;0;0;0.0696467;0.0421939;0.749321;0.667799;0.748137;0.375184;0;0;0;0
03.01.2016 00:45;0;0;0.0770743;0.0406307;0.751556;0.672559;0.752694;0.37812;0;0;0;0
03.01.2016 01:00;0;0;0.084502;0.0390676;0.753792;0.67732;0.757252;0.377386;0;0;0;0
03.01.2016 01:15;0;0;0.0848605;0.038346;0.758864;0.68361;0.756026;0.368576;0;0;0;0
03.01.2016 01:30;0;0;0.0852189;0.0376244;0.763936;0.6899;0.754801;0.371512;0;0;0;0
03.01.2016 01:45;0;0;0.0855773;0.0369029;0.769008;0.696191;0.753575;0.359765;0;0;0;0
03.01.2016 02:00;0;0;0.0859358;0.0361813;0.77408;0.702481;0.75235;0.367841;0;0;0;0
03.01.2016 02:15;0;0;0.0816044;0.0368087;0.771804;0.701614;0.754534;0.370778;0;0;0;0
03.01.2016 02:30;0;0;0.0772731;0.0374361;0.769528;0.700746;0.756718;0.375184;0;0;0;0
03.01.2016 02:45;0;0;0.0729417;0.0380635;0.767252;0.699879;0.758902;0.366373;0;0;0;0
03.01.2016 03:00;0;0;0.0686103;0.0386909;0.764976;0.699012;0.761085;0.370778;0;0;0;0
03.01.2016 03:15;0;0;0.0688582;0.0384236;0.767519;0.700067;0.763419;0.372247;0;0;0;0
03.01.2016 03:30;0;0;0.069106;0.0381563;0.770061;0.701122;0.765753;0.370044;0;0;0;0
03.01.2016 03:45;0;0;0.0693538;0.037889;0.772603;0.702177;0.768088;0.366373;0;0;0;0
03.01.2016 04:00;0;0;0.0696017;0.0376217;0.775145;0.703232;0.770422;0.375184;0;0;0;0
03.01.2016 04:15;0;0;0.0651632;0.0392512;0.773331;0.704801;0.771862;0.372247;0;0;0;0
03.01.2016 04:30;0;0;0.0607248;0.0408807;0.771516;0.706369;0.773302;0.397944;0;0;0;0
03.01.2016 04:45;0;0;0.0562863;0.0425102;0.769702;0.707937;0.774742;0.459618;0;0;0;0
03.01.2016 05:00;0;0;0.0518479;0.0441397;0.767887;0.709505;0.776182;0.529369;0;0;0;0
03.01.2016 05:15;0;0;0.0537272;0.0449173;0.762936;0.711427;0.782275;0.502203;0;0;0;0
03.01.2016 05:30;0;0;0.0556064;0.045695;0.757984;0.713348;0.788367;0.395007;0;0;0;0
03.01.2016 05:45;0;0;0.0574857;0.0464726;0.753033;0.71527;0.79446;0.231278;0;0;0;0
03.01.2016 06:00;0;0;0.059365;0.0472503;0.748081;0.717191;0.800552;0.225404;0;0;0;0
03.01.2016 06:15;0;0;0.0614207;0.0486563;0.747353;0.715703;0.797331;0.227606;0;0;0;0
03.01.2016 06:30;0;0;0.0634764;0.0500624;0.746624;0.714215;0.79411;0.225404;0;0;0;0
03.01.2016 06:45;0;0;0.0655322;0.0514684;0.745896;0.712727;0.790888;0.237151;0;0;0;0
03.01.2016 07:00;0;0;0.0675879;0.0528745;0.745167;0.711239;0.787667;0.235683;0;0;0;0
03.01.2016 07:15;0;0;0.0688685;0.0634391;0.737321;0.706715;0.780806;0.215125;0;0.004821;0.006152;0
03.01.2016 07:30;0;0;0.0701491;0.0740036;0.729475;0.70219;0.773944;0.226872;0;0.009643;0.012304;0
03.01.2016 07:45;0;0;0.0714297;0.0845682;0.721628;0.697666;0.767082;0.334802;0;0.014464;0.018456;0
03.01.2016 08:00;0;0;0.0727103;0.0951328;0.713782;0.693142;0.760221;0.41116;0;0.019286;0.024608;0
03.01.2016 08:15;0.0296503;0;0.0756506;0.100019;0.705976;0.693836;0.757979;0.35536;0.018932;0.034048;0.043104;0.023573
03.01.2016 08:30;0.0593006;0;0.078591;0.104904;0.698169;0.69453;0.755737;0.28928;0.037864;0.04881;0.0616;0.047146
03.01.2016 08:45;0.0889509;0;0.0815314;0.10979;0.690363;0.695224;0.753495;0.248899;0.056796;0.063572;0.080096;0.070719
03.01.2016 09:00;0.118601;0;0.0844717;0.114676;0.682556;0.695918;0.751254;0.243025;0.075728;0.078334;0.098592;0.094292
03.01.2016 09:15;0.114467;0;0.0883867;0.118745;0.675452;0.698983;0.748311;0.301028;0.071875;0.07399;0.09367;0.087746
03.01.2016 09:30;0.110333;0;0.0923016;0.122813;0.668348;0.702047;0.745368;0.372981;0.068023;0.069647;0.088749;0.081199
03.01.2016 09:45;0.106198;0;0.0962166;0.126882;0.661244;0.705111;0.742426;0.370044;0.06417;0.065304;0.083828;0.074652
03.01.2016 10:00;0.102064;0;0.100132;0.130951;0.654139;0.708176;0.739483;0.36931;0.060318;0.060961;0.078906;0.068106
03.01.2016 10:15;0.097786;0;0.10572;0.143229;0.650912;0.71126;0.735044;0.348752;0.045239;0.057564;0.074674;0.051079
03.01.2016 10:30;0.0935078;0;0.111309;0.155506;0.647684;0.714344;0.730605;0.229809;0.030159;0.054168;0.070442;0.034053
03.01.2016 10:45;0.0892296;0;0.116898;0.167784;0.644456;0.717429;0.726166;0.232012;0.01508;0.050772;0.06621;0.017026
03.01.2016 11:00;0.0849513;0;0.122487;0.180062;0.641229;0.720513;0.721727;0.621145;0;0.047375;0.061977;0
03.01.2016 11:15;0.0637135;0;0.138326;0.185878;0.644529;0.724231;0.723423;0.349486;0;0.035531;0.046483;0
03.01.2016 11:30;0.0424757;0;0.154165;0.191694;0.647829;0.727949;0.72512;0.251836;0;0.023688;0.030989;0
03.01.2016 11:45;0.0212378;0;0.170004;0.197509;0.651129;0.731667;0.726817;0.253304;0;0.011844;0.015494;0
03.01.2016 12:00;0;0;0.185843;0.203325;0.654429;0.735385;0.728513;0.253304;0;0;0;0
03.01.2016 12:15;0;0;0.185185;0.203395;0.659197;0.739914;0.726983;0.254038;0;0;0;0
03.01.2016 12:30;0;0;0.184528;0.203464;0.663965;0.744444;0.725452;0.251101;0;0;0;0
03.01.2016 12:45;0;0;0.18387;0.203533;0.668733;0.748973;0.723921;0.256241;0;0;0;0
03.01.2016 13:00;0;0;0.183212;0.203602;0.673501;0.753503;0.722391;0.245228;0;0;0;0
03.01.2016 13:15;0;0;0.168267;0.216179;0.682242;0.756379;0.7219;0.264317;0;0;0;0
03.01.2016 13:30;0;0;0.153322;0.228755;0.690982;0.759254;0.721409;0.291483;0;0;0;0
03.01.2016 13:45;0;0;0.138376;0.241332;0.699723;0.76213;0.720918;0.4163;0;0;0;0
03.01.2016 14:00;0;0;0.123431;0.253908;0.708464;0.765005;0.720427;0.419971;0;0;0;0
03.01.2016 14:15;0;0;0.131406;0.255188;0.712062;0.765488;0.720701;0.298825;0;0;0;0
